Order Date,Order ID,Category,Channel,Units,Revenue
2025-05-05,SO-702511,Electronics,Web,2,423.1
2025-05-05,SO-702512,Outdoor,Marketplace,1,57.08
2025-05-05,SO-702513,Outdoor,Marketplace,1,132.71
2025-05-05,SO-702514,Apparel,Web,-1,-111.0
2025-05-05,SO-702515,Electronics,Web,3,76.86
2025-05-06,SO-702516,Electronics,Web,5,410.4
2025-05-06,SO-702517,Home,Retail,1,122.86
2025-05-06,SO-702518,Apparel,Marketplace,2,12.66
2025-05-06,SO-702519,Home,Web,1,27.46
2025-05-06,SO-702520,Electronics,Web,2,149.84
2025-05-06,SO-702521,Outdoor,Marketplace,2,81.98
2025-05-07,SO-702522,Outdoor,Marketplace,1,120.73
2025-05-07,SO-702523,Apparel,Marketplace,3,151.41
2025-05-07,SO-702524,Outdoor,Marketplace,5,180.2
2025-05-07,SO-702525,Apparel,Marketplace,-3,-390.12
2025-05-07,SO-702526,Apparel,Retail,4,314.68
2025-05-07,SO-702527,Home,Retail,2,229.74
2025-05-07,SO-702528,Electronics,Marketplace,3,22.59
2025-05-07,SO-702529,Apparel,Web,2,239.1
2025-05-07,SO-702530,Home,Web,5,408.5
2025-05-07,SO-702531,Electronics,Marketplace,1,135.79
2025-05-07,SO-702532,Electronics,Web,4,175.64
2025-05-07,SO-702533,Electronics,Web,3,75.99
2025-05-07,SO-702534,Electronics,Marketplace,1,112.38
2025-05-07,SO-702535,Electronics,Web,3,183.63
2025-05-07,SO-702536,Outdoor,Retail,5,319.65
2025-05-07,SO-702537,Electronics,Web,4,264.48
2025-05-07,SO-702538,Home,Retail,5,288.1
2025-05-07,SO-702539,Electronics,Marketplace,5,395.45
2025-05-08,SO-702540,Home,Web,2,76.14
2025-05-08,SO-702541,Outdoor,Retail,2,201.2
2025-05-08,SO-702542,Home,Marketplace,2,100.64
2025-05-08,SO-702543,Home,Retail,5,207.6
2025-05-08,SO-702544,Outdoor,Web,-3,-214.02
2025-05-08,SO-702545,Apparel,Retail,4,285.64
2025-05-08,SO-702546,Apparel,Marketplace,2,54.0
2025-05-08,SO-702547,Outdoor,Web,5,200.25
2025-05-08,SO-702548,Electronics,Web,5,241.05
2025-05-08,SO-702549,Home,Web,-3,-171.78
2025-05-08,SO-702550,Electronics,Marketplace,2,192.54
2025-05-09,SO-702551,Outdoor,Web,5,377.95
2025-05-09,SO-702552,Electronics,Web,3,125.7
2025-05-09,SO-702553,Electronics,Web,3,292.74
2025-05-09,SO-702554,Electronics,Web,2,171.3
2025-05-09,SO-702555,Electronics,Web,3,745.41
2025-05-10,SO-702556,Electronics,Web,3,60.54
2025-05-10,SO-702557,Apparel,Web,5,268.5
2025-05-10,SO-702558,Home,Marketplace,5,246.95
2025-05-11,SO-702559,Home,Web,4,164.4
2025-05-11,SO-702560,Apparel,Web,4,272.04
2025-05-11,SO-702561,Home,Web,2,238.62
2025-05-11,SO-702562,Home,Web,3,258.24
2025-05-11,SO-702563,Electronics,Web,3,210.06
2025-05-11,SO-702564,Electronics,Web,3,132.36
2025-05-11,SO-702565,Electronics,Web,3,273.75
2025-05-11,SO-702566,Electronics,Web,1,33.37
2025-05-11,SO-702567,Home,Marketplace,4,597.56
2025-05-11,SO-702568,Home,Web,1,116.71
2025-05-11,SO-702569,Electronics,Marketplace,2,148.54
2025-05-12,SO-702570,Outdoor,Web,4,302.92
2025-05-12,SO-702571,Home,Retail,3,167.04
2025-05-12,SO-702572,Electronics,Retail,5,222.65
2025-05-12,SO-702573,Electronics,Web,1,108.76
2025-05-12,SO-702574,Home,Web,2,97.62
2025-05-12,SO-702575,Apparel,Retail,2,264.8
2025-05-12,SO-702576,Apparel,Marketplace,3,100.26
2025-05-13,SO-702577,Apparel,Web,5,184.65
2025-05-13,SO-702578,Home,Web,3,203.49
2025-05-13,SO-702579,Home,Marketplace,5,680.9
2025-05-13,SO-702580,Outdoor,Web,1,72.24
2025-05-13,SO-702581,Electronics,Web,4,533.92
2025-05-13,SO-702582,Outdoor,Retail,5,331.1
2025-05-13,SO-702583,Outdoor,Web,5,110.15
2025-05-14,SO-702584,Apparel,Web,2,206.06
2025-05-14,SO-702585,Home,Web,2,99.84
2025-05-14,SO-702586,Electronics,Retail,2,318.42
2025-05-14,SO-702587,Home,Web,5,349.4
2025-05-14,SO-702588,Apparel,Retail,2,286.56
2025-05-14,SO-702589,Electronics,Web,4,386.44
2025-05-14,SO-702590,Electronics,Web,2,259.58
2025-05-15,SO-702591,Apparel,Retail,4,264.52
2025-05-15,SO-702592,Apparel,Web,2,139.64
2025-05-15,SO-702593,Apparel,Retail,3,279.24
2025-05-15,SO-702594,Electronics,Web,3,376.44
2025-05-15,SO-702595,Home,Marketplace,1,25.67
2025-05-15,SO-702596,Outdoor,Web,2,121.24
2025-05-15,SO-702597,Electronics,Web,2,20.78
2025-05-15,SO-702598,Apparel,Web,5,386.2
2025-05-16,SO-702599,Apparel,Web,4,46.04
2025-05-16,SO-702600,Home,Marketplace,4,123.68
2025-05-16,SO-702601,Outdoor,Web,5,655.8
2025-05-16,SO-702602,Outdoor,Web,1,81.65
2025-05-16,SO-702603,Home,Web,2,155.06
2025-05-16,SO-702604,Apparel,Retail,1,48.43
2025-05-16,SO-702605,Home,Web,2,100.06
2025-05-16,SO-702606,Home,Web,3,347.94
2025-05-16,SO-702607,Apparel,Retail,3,227.73
2025-05-16,SO-702608,Home,Web,5,198.25
2025-05-17,SO-702609,Electronics,Web,3,318.06
2025-05-17,SO-702610,Apparel,Web,3,90.63
2025-05-17,SO-702611,Home,Web,4,189.6
2025-05-17,SO-702612,Apparel,Web,1,42.19
2025-05-17,SO-702613,Electronics,Web,2,45.2
2025-05-17,SO-702614,Home,Web,2,126.12
2025-05-17,SO-702615,Electronics,Web,4,280.76
2025-05-18,SO-702616,Electronics,Marketplace,-1,-40.42
2025-05-18,SO-702617,Electronics,Retail,5,216.25
2025-05-18,SO-702618,Home,Web,3,317.16
2025-05-18,SO-702619,Apparel,Marketplace,5,345.25
2025-05-18,SO-702620,Apparel,Web,4,204.0
2025-05-19,SO-702621,Electronics,Marketplace,5,271.65
2025-05-19,SO-702622,Apparel,Marketplace,2,14.42
2025-05-19,SO-702623,Electronics,Web,2,312.84
2025-05-19,SO-702624,Electronics,Web,2,154.86
2025-05-19,SO-702625,Apparel,Retail,1,44.14
2025-05-19,SO-702626,Outdoor,Web,1,84.73
2025-05-20,SO-702627,Electronics,Web,1,107.37
2025-05-20,SO-702628,Home,Web,4,286.24
2025-05-20,SO-702629,Home,Retail,4,385.64
2025-05-21,SO-702630,Outdoor,Web,-5,-689.95
2025-05-21,SO-702631,Apparel,Web,4,613.8
2025-05-21,SO-702632,Apparel,Marketplace,5,506.65
2025-05-21,SO-702633,Home,Web,5,569.4
2025-05-21,SO-702634,Apparel,Web,5,597.0
2025-05-21,SO-702635,Electronics,Web,2,26.48
2025-05-21,SO-702636,Outdoor,Retail,1,59.36
2025-05-21,SO-702637,Apparel,Web,1,27.87
2025-05-21,SO-702638,Apparel,Web,1,138.86
2025-05-22,SO-702639,Home,Retail,4,234.76
2025-05-22,SO-702640,Outdoor,Web,4,319.16
2025-05-22,SO-702641,Electronics,Web,5,515.5
2025-05-22,SO-702642,Apparel,Web,3,297.69
2025-05-22,SO-702643,Outdoor,Web,5,292.3
2025-05-23,SO-702644,Home,Marketplace,3,209.01
2025-05-23,SO-702645,Home,Web,5,930.3
2025-05-23,SO-702646,Electronics,Web,3,376.89
2025-05-23,SO-702647,Apparel,Web,2,72.64
2025-05-23,SO-702648,Apparel,Web,-4,-307.88
2025-05-23,SO-702649,Apparel,Web,2,144.0
2025-05-23,SO-702650,Apparel,Web,2,192.78
2025-05-23,SO-702651,Electronics,Web,4,165.4
2025-05-23,SO-702652,Outdoor,Marketplace,3,243.24
2025-05-23,SO-702653,Electronics,Retail,3,164.49
2025-05-23,SO-702654,Electronics,Web,5,314.55
2025-05-23,SO-702655,Electronics,Marketplace,4,365.4
2025-05-23,SO-702656,Apparel,Web,2,166.44
2025-05-23,SO-702657,Home,Retail,5,152.3
2025-05-23,SO-702658,Home,Web,4,529.92
2025-05-24,SO-702659,Outdoor,Marketplace,5,221.2
2025-05-24,SO-702660,Home,Retail,2,212.78
2025-05-24,SO-702661,Home,Retail,1,104.64
2025-05-24,SO-702662,Apparel,Web,3,186.66
2025-05-24,SO-702663,Outdoor,Web,1,14.48
2025-05-24,SO-702664,Apparel,Marketplace,4,390.52
2025-05-24,SO-702665,Apparel,Web,5,379.1
2025-05-25,SO-702666,Electronics,Web,1,108.43
2025-05-25,SO-702667,Electronics,Web,2,164.2
2025-05-25,SO-702668,Apparel,Web,4,229.52
2025-05-25,SO-702669,Home,Web,2,57.0
2025-05-25,SO-702670,Electronics,Marketplace,1,60.52
2025-05-25,SO-702671,Home,Web,4,447.32
2025-05-25,SO-702672,Apparel,Web,1,75.7
2025-05-25,SO-702673,Outdoor,Web,4,165.76
2025-05-25,SO-702674,Home,Web,4,272.44
2025-05-25,SO-702675,Home,Retail,1,81.93
2025-05-26,SO-702676,Outdoor,Web,2,146.66
2025-05-26,SO-702677,Apparel,Retail,1,82.72
2025-05-26,SO-702678,Home,Web,1,57.21
2025-05-26,SO-702679,Home,Marketplace,4,183.88
2025-05-26,SO-702680,Apparel,Marketplace,1,246.25
2025-05-26,SO-702681,Home,Web,5,298.1
2025-05-26,SO-702682,Electronics,Marketplace,2,72.18
2025-05-27,SO-702683,Apparel,Web,5,675.8
2025-05-27,SO-702684,Apparel,Web,4,275.96
2025-05-27,SO-702685,Electronics,Marketplace,3,60.6
2025-05-27,SO-702686,Electronics,Web,2,178.3
2025-05-27,SO-702687,Outdoor,Web,5,745.7
2025-05-27,SO-702688,Electronics,Retail,2,133.28
2025-05-27,SO-702689,Apparel,Web,3,132.0
2025-05-27,SO-702690,Electronics,Web,1,19.3
2025-05-27,SO-702691,Apparel,Retail,5,331.95
2025-05-27,SO-702692,Apparel,Web,5,217.0
2025-05-28,SO-702693,Outdoor,Web,3,490.35
2025-05-28,SO-702694,Apparel,Web,2,163.94
2025-05-28,SO-702695,Apparel,Marketplace,3,61.2
2025-05-28,SO-702696,Home,Web,5,160.6
2025-05-28,SO-702697,Outdoor,Web,2,100.44
2025-05-28,SO-702698,Electronics,Retail,5,523.25
2025-05-28,SO-702699,Outdoor,Web,1,100.54
2025-05-29,SO-702700,Electronics,Retail,4,533.56
2025-05-29,SO-702701,Home,Retail,3,46.17
2025-05-29,SO-702702,Electronics,Marketplace,1,63.1
2025-05-29,SO-702703,Outdoor,Web,4,277.4
2025-05-29,SO-702704,Home,Web,4,348.92
2025-05-29,SO-702705,Apparel,Web,3,329.76
2025-05-29,SO-702706,Electronics,Marketplace,4,248.76
2025-05-30,SO-702707,Outdoor,Web,5,122.5
2025-05-30,SO-702708,Apparel,Web,3,100.05
2025-05-30,SO-702709,Apparel,Web,1,68.83
2025-05-30,SO-702710,Outdoor,Web,5,563.65
2025-05-30,SO-702711,Outdoor,Web,4,351.88
2025-05-31,SO-702712,Home,Web,2,124.06
2025-05-31,SO-702713,Electronics,Marketplace,3,231.0
2025-05-31,SO-702714,Home,Web,3,162.9
2025-05-31,SO-702715,Apparel,Web,1,50.93
2025-05-31,SO-702716,Home,Retail,1,74.34
2025-05-31,SO-702717,Electronics,Web,3,90.87
2025-06-01,SO-702718,Electronics,Web,5,182.95
2025-06-01,SO-702719,Home,Retail,1,55.75
2025-06-01,SO-702720,Apparel,Web,2,284.4
2025-06-01,SO-702721,Outdoor,Web,3,140.31
2025-06-01,SO-702722,Electronics,Marketplace,5,451.75
2025-06-01,SO-702723,Electronics,Web,4,671.6
2025-06-02,SO-702724,Home,Marketplace,3,223.5
2025-06-02,SO-702725,Home,Marketplace,4,292.68
2025-06-02,SO-702726,Electronics,Marketplace,4,285.8
2025-06-02,SO-702727,Apparel,Retail,2,168.98
2025-06-02,SO-702728,Home,Web,5,139.7
2025-06-02,SO-702729,Electronics,Marketplace,5,363.4
2025-06-02,SO-702730,Apparel,Marketplace,4,119.72
2025-06-02,SO-702731,Home,Marketplace,5,139.0
2025-06-02,SO-702732,Apparel,Web,1,97.29
2025-06-02,SO-702733,Home,Marketplace,1,126.62
2025-06-02,SO-702734,Home,Web,-5,-316.75
2025-06-02,SO-702735,Apparel,Web,2,84.98
2025-06-03,SO-702736,Home,Web,5,268.65
2025-06-03,SO-702737,Home,Web,5,959.8
2025-06-03,SO-702738,Apparel,Web,4,217.44
2025-06-03,SO-702739,Electronics,Web,5,577.35
2025-06-03,SO-702740,Home,Web,2,76.48
2025-06-03,SO-702741,Apparel,Web,5,120.7
2025-06-03,SO-702742,Apparel,Marketplace,4,121.56
2025-06-03,SO-702743,Apparel,Marketplace,3,76.62
2025-06-03,SO-702744,Outdoor,Retail,4,496.32
2025-06-04,SO-702745,Apparel,Web,4,247.56
2025-06-04,SO-702746,Home,Marketplace,2,57.72
2025-06-04,SO-702747,Home,Web,5,75.75
2025-06-04,SO-702748,Apparel,Web,-1,-129.35
2025-06-04,SO-702749,Home,Retail,4,756.0
2025-06-04,SO-702750,Outdoor,Web,1,51.92
2025-06-04,SO-702751,Electronics,Web,4,283.36
2025-06-04,SO-702752,Home,Web,2,157.0
2025-06-05,SO-702753,Apparel,Web,2,72.76
2025-06-05,SO-702754,Electronics,Marketplace,5,69.55
2025-06-05,SO-702755,Outdoor,Retail,2,157.78
2025-06-05,SO-702756,Home,Marketplace,1,119.96
2025-06-05,SO-702757,Apparel,Web,4,97.8
2025-06-05,SO-702758,Home,Web,1,43.58
2025-06-05,SO-702759,Electronics,Web,2,107.38
2025-06-05,SO-702760,Outdoor,Web,1,41.17
2025-06-06,SO-702761,Home,Web,3,89.82
2025-06-06,SO-702762,Apparel,Retail,3,53.34
2025-06-06,SO-702763,Apparel,Marketplace,3,133.35
2025-06-06,SO-702764,Outdoor,Web,3,241.86
2025-06-06,SO-702765,Electronics,Marketplace,5,339.05
2025-06-06,SO-702766,Outdoor,Web,3,76.89
2025-06-06,SO-702767,Electronics,Web,5,205.2
2025-06-07,SO-702768,Electronics,Web,4,374.2
2025-06-07,SO-702769,Outdoor,Web,-2,-85.78
2025-06-07,SO-702770,Apparel,Marketplace,3,178.2
2025-06-07,SO-702771,Electronics,Retail,1,118.48
2025-06-07,SO-702772,Apparel,Retail,3,306.48
2025-06-07,SO-702773,Home,Retail,1,89.27
2025-06-07,SO-702774,Apparel,Marketplace,2,121.36
2025-06-07,SO-702775,Outdoor,Web,3,176.01
2025-06-07,SO-702776,Home,Web,2,166.04
2025-06-07,SO-702777,Apparel,Web,1,53.97
2025-06-07,SO-702778,Electronics,Marketplace,1,20.55
2025-06-07,SO-702779,Apparel,Marketplace,3,230.19
2025-06-07,SO-702780,Outdoor,Web,2,135.5
2025-06-07,SO-702781,Home,Marketplace,3,162.84
2025-06-08,SO-702782,Home,Retail,3,442.68
2025-06-08,SO-702783,Electronics,Web,2,140.08
2025-06-08,SO-702784,Electronics,Web,2,101.12
2025-06-08,SO-702785,Electronics,Marketplace,1,49.37
2025-06-09,SO-702786,Apparel,Web,2,120.4
2025-06-09,SO-702787,Apparel,Web,3,170.52
2025-06-09,SO-702788,Electronics,Marketplace,5,447.95
2025-06-09,SO-702789,Apparel,Web,5,278.2
2025-06-09,SO-702790,Home,Web,4,193.76
2025-06-09,SO-702791,Home,Marketplace,4,195.48
2025-06-09,SO-702792,Outdoor,Web,4,208.4
2025-06-09,SO-702793,Home,Web,3,141.03
2025-06-10,SO-702794,Home,Web,-1,-44.43
2025-06-10,SO-702795,Outdoor,Marketplace,1,39.0
2025-06-10,SO-702796,Electronics,Web,4,842.32
2025-06-10,SO-702797,Outdoor,Web,3,599.58
2025-06-10,SO-702798,Home,Web,5,411.0
2025-06-10,SO-702799,Apparel,Retail,2,197.34
2025-06-10,SO-702800,Apparel,Marketplace,3,78.99
2025-06-10,SO-702801,Apparel,Web,5,441.65
2025-06-11,SO-702802,Outdoor,Web,4,261.52
2025-06-11,SO-702803,Apparel,Retail,5,365.55
2025-06-11,SO-702804,Home,Retail,2,92.12
2025-06-11,SO-702805,Electronics,Web,2,197.62
2025-06-11,SO-702806,Outdoor,Marketplace,2,101.84
2025-06-11,SO-702807,Apparel,Retail,5,388.15
2025-06-11,SO-702808,Home,Web,1,67.87
2025-06-11,SO-702809,Outdoor,Marketplace,3,46.53
2025-06-12,SO-702810,Electronics,Web,-4,-213.64
2025-06-12,SO-702811,Apparel,Marketplace,1,78.05
2025-06-12,SO-702812,Home,Web,3,149.85
2025-06-12,SO-702813,Apparel,Retail,5,1210.9
2025-06-12,SO-702814,Home,Web,2,100.94
2025-06-13,SO-702815,Electronics,Marketplace,5,373.6
2025-06-13,SO-702816,Electronics,Web,3,223.2
2025-06-13,SO-702817,Home,Retail,3,93.36
2025-06-14,SO-702818,Apparel,Marketplace,4,109.0
2025-06-14,SO-702819,Electronics,Web,3,248.85
2025-06-14,SO-702820,Apparel,Marketplace,1,48.74
2025-06-14,SO-702821,Home,Marketplace,4,280.96
2025-06-15,SO-702822,Apparel,Web,4,223.76
2025-06-15,SO-702823,Home,Marketplace,2,130.24
2025-06-15,SO-702824,Home,Marketplace,1,49.11
2025-06-15,SO-702825,Apparel,Retail,1,60.13
2025-06-15,SO-702826,Home,Web,1,45.66
2025-06-16,SO-702827,Home,Web,-2,-125.76
2025-06-16,SO-702828,Electronics,Web,1,35.05
2025-06-16,SO-702829,Electronics,Web,-3,-165.15
2025-06-16,SO-702830,Home,Marketplace,-3,-429.18
2025-06-16,SO-702831,Home,Marketplace,5,353.45
2025-06-16,SO-702832,Apparel,Marketplace,4,129.84
2025-06-16,SO-702833,Outdoor,Marketplace,4,281.4
2025-06-16,SO-702834,Electronics,Marketplace,2,39.68
2025-06-16,SO-702835,Apparel,Web,1,60.6
2025-06-17,SO-702836,Outdoor,Marketplace,1,11.46
2025-06-17,SO-702837,Outdoor,Web,-3,-554.76
2025-06-17,SO-702838,Home,Web,2,80.88
2025-06-17,SO-702839,Apparel,Web,1,19.43
2025-06-17,SO-702840,Electronics,Marketplace,1,20.73
2025-06-17,SO-702841,Electronics,Web,4,421.92
2025-06-17,SO-702842,Apparel,Web,1,61.79
2025-06-17,SO-702843,Home,Marketplace,4,146.6
2025-06-17,SO-702844,Outdoor,Marketplace,4,477.64
2025-06-17,SO-702845,Apparel,Retail,1,84.38
2025-06-18,SO-702846,Home,Web,1,84.54
2025-06-18,SO-702847,Electronics,Web,1,24.26
2025-06-18,SO-702848,Home,Marketplace,4,557.48
2025-06-18,SO-702849,Apparel,Web,5,207.05
2025-06-19,SO-702850,Apparel,Retail,1,50.25
2025-06-19,SO-702851,Home,Web,4,482.76
2025-06-19,SO-702852,Electronics,Web,1,42.4
2025-06-19,SO-702853,Outdoor,Web,2,184.28
2025-06-19,SO-702854,Home,Web,3,98.25
2025-06-19,SO-702855,Electronics,Web,2,55.06
2025-06-19,SO-702856,Electronics,Marketplace,1,51.16
2025-06-19,SO-702857,Apparel,Web,3,317.37
2025-06-19,SO-702858,Apparel,Marketplace,1,88.9
2025-06-19,SO-702859,Electronics,Web,5,281.35
2025-06-20,SO-702860,Electronics,Web,4,206.04
2025-06-20,SO-702861,Apparel,Marketplace,2,94.44
2025-06-20,SO-702862,Outdoor,Web,5,176.05
2025-06-20,SO-702863,Outdoor,Retail,2,141.52
2025-06-21,SO-702864,Outdoor,Marketplace,2,30.16
2025-06-21,SO-702865,Outdoor,Web,3,85.2
2025-06-21,SO-702866,Electronics,Web,2,98.96
2025-06-21,SO-702867,Electronics,Web,1,96.62
2025-06-21,SO-702868,Home,Marketplace,3,153.99
2025-06-21,SO-702869,Apparel,Web,2,71.98
2025-06-22,SO-702870,Electronics,Web,2,151.4
2025-06-22,SO-702871,Home,Web,3,309.84
2025-06-22,SO-702872,Home,Web,4,558.52
2025-06-22,SO-702873,Apparel,Marketplace,4,258.2
2025-06-22,SO-702874,Electronics,Web,2,105.74
2025-06-22,SO-702875,Apparel,Web,5,338.3
2025-06-22,SO-702876,Electronics,Marketplace,2,79.4
2025-06-22,SO-702877,Apparel,Web,2,96.94
2025-06-22,SO-702878,Home,Web,2,65.54
2025-06-22,SO-702879,Home,Web,3,136.68
2025-06-23,SO-702880,Apparel,Web,4,256.28
2025-06-23,SO-702881,Apparel,Web,3,73.74
2025-06-23,SO-702882,Home,Web,-1,-55.13
2025-06-23,SO-702883,Apparel,Retail,1,75.77
2025-06-23,SO-702884,Electronics,Marketplace,3,103.38
2025-06-23,SO-702885,Home,Retail,4,701.76
2025-06-23,SO-702886,Apparel,Retail,1,70.19
2025-06-24,SO-702887,Apparel,Web,5,357.65
2025-06-24,SO-702888,Home,Marketplace,1,93.16
2025-06-24,SO-702889,Electronics,Web,5,234.65
2025-06-24,SO-702890,Outdoor,Web,5,280.8
2025-06-24,SO-702891,Home,Marketplace,-3,-371.25
2025-06-25,SO-702892,Apparel,Web,3,183.0
2025-06-25,SO-702893,Apparel,Web,1,61.54
2025-06-25,SO-702894,Apparel,Web,3,154.35
2025-06-25,SO-702895,Outdoor,Web,2,66.24
2025-06-25,SO-702896,Home,Retail,4,201.44
2025-06-26,SO-702897,Home,Web,1,256.57
2025-06-26,SO-702898,Electronics,Marketplace,4,291.88
2025-06-26,SO-702899,Home,Marketplace,2,194.58
2025-06-26,SO-702900,Home,Retail,1,34.66
2025-06-26,SO-702901,Electronics,Web,5,953.75
2025-06-26,SO-702902,Outdoor,Retail,5,353.55
2025-06-26,SO-702903,Apparel,Web,1,90.52
2025-06-26,SO-702904,Apparel,Web,3,284.97
2025-06-26,SO-702905,Home,Web,3,271.17
2025-06-26,SO-702906,Outdoor,Web,2,33.5
2025-06-27,SO-702907,Electronics,Web,1,110.42
2025-06-27,SO-702908,Home,Marketplace,2,420.52
2025-06-27,SO-702909,Home,Web,5,391.25
2025-06-27,SO-702910,Apparel,Retail,1,66.11
2025-06-27,SO-702911,Electronics,Web,-1,-72.81
2025-06-27,SO-702912,Home,Web,5,545.85
2025-06-28,SO-702913,Home,Marketplace,3,281.61
2025-06-28,SO-702914,Apparel,Marketplace,4,267.04
2025-06-28,SO-702915,Home,Retail,5,652.6
2025-06-28,SO-702916,Apparel,Web,1,76.02
2025-06-28,SO-702917,Electronics,Web,-3,-589.41
2025-06-28,SO-702918,Electronics,Marketplace,5,683.15
2025-06-28,SO-702919,Home,Web,1,96.16
2025-06-28,SO-702920,Home,Web,4,181.56
2025-06-29,SO-702921,Home,Retail,5,357.05
2025-06-29,SO-702922,Electronics,Marketplace,2,213.4
2025-06-29,SO-702923,Apparel,Web,4,87.56
2025-06-29,SO-702924,Outdoor,Web,1,10.8
2025-06-29,SO-702925,Apparel,Web,3,85.08
2025-06-30,SO-702926,Home,Retail,4,691.68
2025-06-30,SO-702927,Home,Retail,1,26.05
2025-06-30,SO-702928,Apparel,Retail,1,52.29
2025-06-30,SO-702929,Apparel,Retail,5,323.5
2025-06-30,SO-702930,Electronics,Web,5,186.7
2025-06-30,SO-702931,Apparel,Marketplace,4,262.84
2025-06-30,SO-702932,Electronics,Marketplace,4,216.48
2025-07-01,SO-702933,Outdoor,Web,2,37.88
2025-07-01,SO-702934,Apparel,Retail,4,215.72
2025-07-01,SO-702935,Apparel,Web,3,323.49
2025-07-01,SO-702936,Outdoor,Web,3,90.0
2025-07-01,SO-702937,Home,Web,4,311.72
2025-07-01,SO-702938,Home,Web,2,226.22
2025-07-01,SO-702939,Apparel,Marketplace,4,623.96
2025-07-01,SO-702940,Apparel,Web,2,333.9
2025-07-02,SO-702941,Apparel,Web,5,581.4
2025-07-02,SO-702942,Apparel,Retail,5,508.75
2025-07-02,SO-702943,Electronics,Marketplace,5,432.05
2025-07-02,SO-702944,Apparel,Web,4,458.6
2025-07-02,SO-702945,Outdoor,Marketplace,3,112.29
2025-07-02,SO-702946,Electronics,Web,1,74.12
2025-07-03,SO-702947,Electronics,Marketplace,1,51.16
2025-07-03,SO-702948,Apparel,Marketplace,1,59.76
2025-07-03,SO-702949,Outdoor,Web,2,105.72
2025-07-03,SO-702950,Apparel,Marketplace,3,125.16
2025-07-03,SO-702951,Apparel,Web,3,278.94
2025-07-03,SO-702952,Home,Retail,5,215.8
2025-07-03,SO-702953,Electronics,Retail,-4,-397.24
2025-07-03,SO-702954,Apparel,Marketplace,5,51.4
2025-07-04,SO-702955,Apparel,Web,2,105.52
2025-07-04,SO-702956,Home,Retail,1,79.74
2025-07-04,SO-702957,Electronics,Marketplace,4,672.6
2025-07-04,SO-702958,Electronics,Web,3,51.27
2025-07-04,SO-702959,Apparel,Retail,5,829.55
2025-07-04,SO-702960,Outdoor,Marketplace,2,278.34
2025-07-04,SO-702961,Apparel,Web,-5,-148.2
2025-07-04,SO-702962,Outdoor,Web,-5,-458.2
2025-07-05,SO-702963,Apparel,Marketplace,2,95.5
2025-07-05,SO-702964,Apparel,Web,-5,-392.6
2025-07-05,SO-702965,Home,Retail,2,99.6
2025-07-05,SO-702966,Apparel,Web,1,64.23
2025-07-05,SO-702967,Apparel,Web,3,71.22
2025-07-06,SO-702968,Home,Retail,-4,-343.56
2025-07-06,SO-702969,Home,Web,4,220.92
2025-07-06,SO-702970,Apparel,Web,1,128.93
2025-07-06,SO-702971,Home,Retail,3,166.32
2025-07-06,SO-702972,Electronics,Marketplace,3,120.42
2025-07-06,SO-702973,Outdoor,Retail,5,463.45
2025-07-06,SO-702974,Home,Retail,1,32.86
2025-07-06,SO-702975,Apparel,Marketplace,1,61.06
2025-07-07,SO-702976,Home,Marketplace,2,58.48
2025-07-07,SO-702977,Outdoor,Marketplace,5,620.05
2025-07-07,SO-702978,Electronics,Web,2,217.28
2025-07-07,SO-702979,Home,Marketplace,1,26.09
2025-07-07,SO-702980,Home,Marketplace,3,496.95
2025-07-07,SO-702981,Apparel,Marketplace,2,158.78
2025-07-07,SO-702982,Home,Web,3,95.52
2025-07-08,SO-702983,Home,Retail,1,45.81
2025-07-08,SO-702984,Outdoor,Marketplace,3,117.93
2025-07-08,SO-702985,Home,Web,-3,-153.72
2025-07-08,SO-702986,Home,Marketplace,1,62.7
2025-07-08,SO-702987,Apparel,Web,2,149.72
2025-07-08,SO-702988,Electronics,Web,5,353.8
2025-07-08,SO-702989,Electronics,Web,4,294.28
2025-07-08,SO-702990,Apparel,Marketplace,2,81.34
2025-07-09,SO-702991,Electronics,Web,3,389.82
2025-07-09,SO-702992,Electronics,Web,5,26.4
2025-07-09,SO-702993,Outdoor,Marketplace,2,61.68
2025-07-09,SO-702994,Electronics,Web,-4,-70.24
2025-07-09,SO-702995,Outdoor,Marketplace,4,121.36
2025-07-10,SO-702996,Outdoor,Marketplace,4,412.28
2025-07-10,SO-702997,Apparel,Web,1,66.72
2025-07-10,SO-702998,Electronics,Web,5,285.85
2025-07-10,SO-702999,Apparel,Web,-1,-56.22
2025-07-10,SO-703000,Apparel,Retail,3,371.61
2025-07-10,SO-703001,Apparel,Retail,5,194.7
2025-07-10,SO-703002,Apparel,Retail,3,135.96
2025-07-10,SO-703003,Apparel,Marketplace,5,361.9
2025-07-10,SO-703004,Outdoor,Marketplace,5,275.45
2025-07-10,SO-703005,Apparel,Web,5,375.75
2025-07-10,SO-703006,Electronics,Marketplace,4,125.8
2025-07-11,SO-703007,Home,Web,5,174.9
2025-07-11,SO-703008,Electronics,Marketplace,4,606.88
2025-07-11,SO-703009,Home,Web,-1,-21.73
2025-07-11,SO-703010,Apparel,Web,1,38.42
2025-07-11,SO-703011,Apparel,Marketplace,-4,-513.0
2025-07-11,SO-703012,Apparel,Web,-1,-103.96
2025-07-11,SO-703013,Apparel,Web,4,230.84
2025-07-11,SO-703014,Apparel,Retail,1,57.61
